fileNames,bBox,class
combinedAugmented/office0077_class20_0250.png,"[53, 164, 34, 34]",20
combinedAugmented/office0077_class07_0407.png,"[70, 140, 34, 34]",07
combinedAugmented/office0077_class00_0388.png,"[146, 133, 34, 34]",00
combinedAugmented/office0077_class52_0784.png,"[187, 161, 34, 34]",52
combinedAugmented/office0077_class16_0831.png,"[110, 105, 34, 34]",16
combinedAugmented/office0077_class57_0671.png,"[123, 180, 34, 34]",57
combinedAugmented/office0077_class49_0599.png,"[140, 168, 34, 34]",49
combinedAugmented/office0077_class80_0128.png,"[95, 133, 34, 34]",80
combinedAugmented/office0077_class71_0471.png,"[66, 166, 34, 34]",71
combinedAugmented/office0077_class39_0543.png,"[49, 45, 34, 34]",39
combinedAugmented/office0077_class92_0717.png,"[64, 30, 34, 34]",92
combinedAugmented/office0077_class19_0303.png,"[121, 123, 34, 34]",19
combinedAugmented/office0077_class75_0470.png,"[155, 29, 34, 34]",75
combinedAugmented/office0077_class26_0780.png,"[163, 188, 34, 34]",26
combinedAugmented/office0077_class46_0770.png,"[110, 1, 34, 34]",46
combinedAugmented/office0077_class06_0243.png,"[161, 34, 34, 34]",06
combinedAugmented/office0077_class72_0274.png,"[188, 96, 34, 34]",72
combinedAugmented/office0077_class35_0753.png,"[111, 105, 34, 34]",35
combinedAugmented/office0077_class65_0771.png,"[188, 101, 34, 34]",65
combinedAugmented/office0077_class37_0098.png,"[112, 140, 34, 34]",37
combinedAugmented/office0077_class03_0753.png,"[112, 120, 34, 34]",03
combinedAugmented/office0077_class55_0001.png,"[72, 119, 34, 34]",55
combinedAugmented/office0077_class86_0191.png,"[116, 24, 34, 34]",86
combinedAugmented/office0077_class69_0928.png,"[81, 75, 34, 34]",69
combinedAugmented/office0077_class77_0476.png,"[27, 144, 34, 34]",77
combinedAugmented/office0077_class25_0949.png,"[31, 58, 34, 34]",25
combinedAugmented/office0077_class38_0586.png,"[133, 119, 34, 34]",38
combinedAugmented/office0077_class89_0182.png,"[32, 153, 34, 34]",89
combinedAugmented/office0077_class33_0074.png,"[154, 177, 34, 34]",33
combinedAugmented/office0077_class15_0637.png,"[107, 149, 34, 34]",15
combinedAugmented/office0077_class41_0694.png,"[109, 50, 34, 34]",41
combinedAugmented/office0077_class23_0654.png,"[134, 176, 34, 34]",23
combinedAugmented/office0077_class29_0779.png,"[95, 184, 34, 34]",29
combinedAugmented/office0077_class63_0066.png,"[41, 15, 34, 34]",63
combinedAugmented/office0077_class94_0579.png,"[109, 11, 34, 34]",94
combinedAugmented/office0077_class98_0465.png,"[107, 2, 34, 34]",98
combinedAugmented/office0077_class48_0377.png,"[163, 86, 34, 34]",48
combinedAugmented/office0077_class22_0293.png,"[110, 78, 34, 34]",22
combinedAugmented/office0077_class40_0282.png,"[104, 100, 34, 34]",40
combinedAugmented/office0077_class11_0112.png,"[12, 179, 34, 34]",11
combinedAugmented/office0077_class97_0480.png,"[110, 117, 34, 34]",97
combinedAugmented/office0077_class51_0722.png,"[129, 36, 34, 34]",51
combinedAugmented/office0077_class82_0548.png,"[89, 158, 34, 34]",82
combinedAugmented/office0077_class62_0171.png,"[83, 82, 34, 34]",62
combinedAugmented/office0077_class04_0207.png,"[9, 164, 34, 34]",04
combinedAugmented/office0077_class47_0771.png,"[129, 60, 34, 34]",47
combinedAugmented/office0077_class24_0607.png,"[175, 186, 34, 34]",24
combinedAugmented/office0077_class66_0609.png,"[64, 65, 34, 34]",66
combinedAugmented/office0077_class59_0712.png,"[26, 67, 34, 34]",59
combinedAugmented/office0077_class64_0456.png,"[179, 31, 34, 34]",64
combinedAugmented/office0077_class87_0618.png,"[25, 24, 34, 34]",87
combinedAugmented/office0077_class90_0328.png,"[93, 23, 34, 34]",90
combinedAugmented/office0077_class99_0838.png,"[54, 17, 34, 34]",99
combinedAugmented/office0077_class45_0644.png,"[57, 121, 34, 34]",45
combinedAugmented/office0077_class31_0940.png,"[165, 157, 34, 34]",31
combinedAugmented/office0077_class14_0047.png,"[75, 59, 34, 34]",14
combinedAugmented/office0077_class08_0376.png,"[120, 38, 34, 34]",08
combinedAugmented/office0077_class56_0020.png,"[88, 18, 34, 34]",56
combinedAugmented/office0077_class95_0165.png,"[178, 23, 34, 34]",95
combinedAugmented/office0077_class30_0471.png,"[110, 67, 34, 34]",30
combinedAugmented/office0077_class09_0109.png,"[93, 60, 34, 34]",09
combinedAugmented/office0077_class02_0235.png,"[95, 70, 34, 34]",02
combinedAugmented/office0077_class83_0312.png,"[42, 152, 34, 34]",83
combinedAugmented/office0077_class32_0833.png,"[5, 150, 34, 34]",32
combinedAugmented/office0077_class60_0467.png,"[95, 130, 34, 34]",60
combinedAugmented/office0077_class36_0840.png,"[117, 72, 34, 34]",36
combinedAugmented/office0077_class61_0059.png,"[117, 75, 34, 34]",61
combinedAugmented/office0077_class84_0374.png,"[56, 32, 34, 34]",84
combinedAugmented/office0077_class76_0595.png,"[16, 33, 34, 34]",76
combinedAugmented/office0077_class91_0619.png,"[29, 138, 34, 34]",91
combinedAugmented/office0077_class10_0653.png,"[124, 36, 34, 34]",10
combinedAugmented/office0077_class17_0668.png,"[2, 9, 34, 34]",17
combinedAugmented/office0077_class81_0478.png,"[139, 10, 34, 34]",81
combinedAugmented/office0077_class85_0899.png,"[152, 25, 34, 34]",85
combinedAugmented/office0077_class79_0036.png,"[178, 71, 34, 34]",79
combinedAugmented/office0077_class67_0391.png,"[165, 43, 34, 34]",67
combinedAugmented/office0077_class12_0567.png,"[58, 110, 34, 34]",12
combinedAugmented/office0077_class73_0393.png,"[110, 19, 34, 34]",73
combinedAugmented/office0077_class44_0268.png,"[95, 39, 34, 34]",44
combinedAugmented/office0077_class88_0186.png,"[126, 171, 34, 34]",88
combinedAugmented/office0077_class53_0469.png,"[122, 5, 34, 34]",53
combinedAugmented/office0077_class96_0473.png,"[14, 75, 34, 34]",96
combinedAugmented/office0077_class05_0946.png,"[56, 24, 34, 34]",05
combinedAugmented/office0077_class54_0555.png,"[63, 103, 34, 34]",54
combinedAugmented/office0077_class27_0412.png,"[163, 10, 34, 34]",27
combinedAugmented/office0077_class68_0511.png,"[48, 32, 34, 34]",68
combinedAugmented/office0077_class21_0232.png,"[149, 23, 34, 34]",21
combinedAugmented/office0077_class28_0914.png,"[147, 149, 34, 34]",28
combinedAugmented/office0077_class93_0504.png,"[150, 30, 34, 34]",93
combinedAugmented/office0077_class34_0918.png,"[105, 22, 34, 34]",34
combinedAugmented/office0077_class58_0088.png,"[81, 35, 34, 34]",58
combinedAugmented/office0077_class74_0753.png,"[148, 154, 34, 34]",74
combinedAugmented/office0077_class50_0755.png,"[91, 52, 34, 34]",50
combinedAugmented/office0077_class18_0903.png,"[98, 24, 34, 34]",18
combinedAugmented/office0077_class70_0736.png,"[133, 169, 34, 34]",70
combinedAugmented/office0077_class13_0054.png,"[183, 10, 34, 34]",13
combinedAugmented/office0077_class43_0785.png,"[30, 126, 34, 34]",43
combinedAugmented/office0077_class78_0258.png,"[153, 47, 34, 34]",78
combinedAugmented/office0077_class01_0136.png,"[158, 3, 34, 34]",01
combinedAugmented/office0077_class42_0340.png,"[12, 30, 34, 34]",42
combinedAugmented/office0078_class20_0192.png,"[1, 27, 34, 34]",20
combinedAugmented/office0078_class07_0585.png,"[62, 42, 34, 34]",07
combinedAugmented/office0078_class00_0969.png,"[98, 51, 34, 34]",00
combinedAugmented/office0078_class52_0340.png,"[168, 86, 34, 34]",52
combinedAugmented/office0078_class16_0825.png,"[147, 59, 34, 34]",16
combinedAugmented/office0078_class57_0671.png,"[150, 54, 34, 34]",57
combinedAugmented/office0078_class49_0530.png,"[157, 141, 34, 34]",49
combinedAugmented/office0078_class80_0457.png,"[7, 189, 34, 34]",80
combinedAugmented/office0078_class71_0828.png,"[18, 167, 34, 34]",71
combinedAugmented/office0078_class39_0930.png,"[22, 79, 34, 34]",39
combinedAugmented/office0078_class92_0570.png,"[27, 43, 34, 34]",92
combinedAugmented/office0078_class19_0321.png,"[115, 27, 34, 34]",19
combinedAugmented/office0078_class75_0432.png,"[7, 188, 34, 34]",75
combinedAugmented/office0078_class26_0842.png,"[154, 53, 34, 34]",26
combinedAugmented/office0078_class46_0058.png,"[47, 85, 34, 34]",46
combinedAugmented/office0078_class06_0031.png,"[109, 20, 34, 34]",06
combinedAugmented/office0078_class72_0376.png,"[79, 9, 34, 34]",72
combinedAugmented/office0078_class35_0132.png,"[141, 7, 34, 34]",35
combinedAugmented/office0078_class65_0037.png,"[111, 44, 34, 34]",65
combinedAugmented/office0078_class37_0557.png,"[107, 187, 34, 34]",37
combinedAugmented/office0078_class03_0082.png,"[182, 108, 34, 34]",03
combinedAugmented/office0078_class55_0989.png,"[129, 68, 34, 34]",55
combinedAugmented/office0078_class86_0487.png,"[118, 70, 34, 34]",86
combinedAugmented/office0078_class69_0472.png,"[69, 154, 34, 34]",69
combinedAugmented/office0078_class77_0029.png,"[49, 7, 34, 34]",77
combinedAugmented/office0078_class25_0692.png,"[100, 57, 34, 34]",25
combinedAugmented/office0078_class38_0801.png,"[120, 155, 34, 34]",38
combinedAugmented/office0078_class89_0644.png,"[60, 132, 34, 34]",89
combinedAugmented/office0078_class33_0118.png,"[41, 104, 34, 34]",33
combinedAugmented/office0078_class15_0114.png,"[145, 6, 34, 34]",15
combinedAugmented/office0078_class41_0614.png,"[56, 77, 34, 34]",41
combinedAugmented/office0078_class23_0600.png,"[173, 142, 34, 34]",23
combinedAugmented/office0078_class29_0000.png,"[154, 82, 34, 34]",29
combinedAugmented/office0078_class63_0415.png,"[171, 185, 34, 34]",63
combinedAugmented/office0078_class94_0628.png,"[188, 56, 34, 34]",94
combinedAugmented/office0078_class98_0140.png,"[134, 100, 34, 34]",98
combinedAugmented/office0078_class48_0210.png,"[19, 89, 34, 34]",48
combinedAugmented/office0078_class22_0214.png,"[147, 48, 34, 34]",22
combinedAugmented/office0078_class40_0806.png,"[139, 13, 34, 34]",40
combinedAugmented/office0078_class11_0743.png,"[18, 156, 34, 34]",11
combinedAugmented/office0078_class97_0081.png,"[90, 146, 34, 34]",97
combinedAugmented/office0078_class51_0859.png,"[186, 3, 34, 34]",51
combinedAugmented/office0078_class82_0134.png,"[14, 11, 34, 34]",82
combinedAugmented/office0078_class62_0134.png,"[186, 11, 34, 34]",62
combinedAugmented/office0078_class04_0415.png,"[90, 52, 34, 34]",04
combinedAugmented/office0078_class47_0745.png,"[79, 50, 34, 34]",47
combinedAugmented/office0078_class24_0034.png,"[162, 58, 34, 34]",24
combinedAugmented/office0078_class66_0793.png,"[77, 56, 34, 34]",66
combinedAugmented/office0078_class59_0360.png,"[153, 11, 34, 34]",59
combinedAugmented/office0078_class64_0194.png,"[36, 144, 34, 34]",64
combinedAugmented/office0078_class87_0347.png,"[113, 22, 34, 34]",87
combinedAugmented/office0078_class90_0366.png,"[152, 54, 34, 34]",90
combinedAugmented/office0078_class99_0107.png,"[39, 168, 34, 34]",99
combinedAugmented/office0078_class45_0034.png,"[9, 140, 34, 34]",45
combinedAugmented/office0078_class31_0929.png,"[162, 75, 34, 34]",31
combinedAugmented/office0078_class14_0399.png,"[32, 41, 34, 34]",14
combinedAugmented/office0078_class08_0558.png,"[67, 178, 34, 34]",08
combinedAugmented/office0078_class56_0931.png,"[24, 90, 34, 34]",56
combinedAugmented/office0078_class95_0168.png,"[84, 125, 34, 34]",95
combinedAugmented/office0078_class30_0084.png,"[26, 34, 34, 34]",30
combinedAugmented/office0078_class09_0320.png,"[184, 21, 34, 34]",09
combinedAugmented/office0078_class02_0161.png,"[30, 34, 34, 34]",02
combinedAugmented/office0078_class83_0496.png,"[166, 140, 34, 34]",83
combinedAugmented/office0078_class32_0620.png,"[68, 133, 34, 34]",32
combinedAugmented/office0078_class60_0665.png,"[101, 134, 34, 34]",60
combinedAugmented/office0078_class36_0029.png,"[80, 56, 34, 34]",36
combinedAugmented/office0078_class61_0384.png,"[141, 85, 34, 34]",61
combinedAugmented/office0078_class84_0796.png,"[2, 152, 34, 34]",84
combinedAugmented/office0078_class76_0897.png,"[87, 24, 34, 34]",76
combinedAugmented/office0078_class91_0294.png,"[62, 6, 34, 34]",91
combinedAugmented/office0078_class10_0270.png,"[92, 11, 34, 34]",10
combinedAugmented/office0078_class17_0688.png,"[69, 114, 34, 34]",17
combinedAugmented/office0078_class81_0543.png,"[158, 96, 34, 34]",81
combinedAugmented/office0078_class85_0227.png,"[71, 185, 34, 34]",85
combinedAugmented/office0078_class79_0489.png,"[35, 122, 34, 34]",79
combinedAugmented/office0078_class67_0484.png,"[109, 139, 34, 34]",67
combinedAugmented/office0078_class12_0790.png,"[83, 15, 34, 34]",12
combinedAugmented/office0078_class73_0728.png,"[40, 123, 34, 34]",73
combinedAugmented/office0078_class44_0438.png,"[117, 102, 34, 34]",44
combinedAugmented/office0078_class88_0483.png,"[158, 31, 34, 34]",88
combinedAugmented/office0078_class53_0997.png,"[101, 150, 34, 34]",53
combinedAugmented/office0078_class96_0280.png,"[12, 64, 34, 34]",96
combinedAugmented/office0078_class05_0455.png,"[4, 71, 34, 34]",05
combinedAugmented/office0078_class54_0755.png,"[81, 148, 34, 34]",54
combinedAugmented/office0078_class27_0433.png,"[105, 116, 34, 34]",27
combinedAugmented/office0078_class68_0727.png,"[90, 187, 34, 34]",68
combinedAugmented/office0078_class21_0349.png,"[24, 173, 34, 34]",21
combinedAugmented/office0078_class28_0056.png,"[46, 127, 34, 34]",28
combinedAugmented/office0078_class93_0652.png,"[38, 107, 34, 34]",93
combinedAugmented/office0078_class34_0075.png,"[185, 14, 34, 34]",34
combinedAugmented/office0078_class58_0709.png,"[117, 72, 34, 34]",58
combinedAugmented/office0078_class74_0516.png,"[79, 99, 34, 34]",74
combinedAugmented/office0078_class50_0195.png,"[174, 92, 34, 34]",50
combinedAugmented/office0078_class18_0322.png,"[144, 135, 34, 34]",18
combinedAugmented/office0078_class70_0509.png,"[10, 162, 34, 34]",70
combinedAugmented/office0078_class13_0091.png,"[95, 176, 34, 34]",13
combinedAugmented/office0078_class43_0004.png,"[119, 132, 34, 34]",43
combinedAugmented/office0078_class78_0229.png,"[108, 163, 34, 34]",78
combinedAugmented/office0078_class01_0481.png,"[169, 57, 34, 34]",01
combinedAugmented/office0078_class42_0307.png,"[128, 23, 34, 34]",42
combinedAugmented/office0079_class20_0298.png,"[63, 168, 34, 34]",20
combinedAugmented/office0079_class07_0257.png,"[92, 88, 34, 34]",07
combinedAugmented/office0079_class00_0491.png,"[168, 12, 34, 34]",00
combinedAugmented/office0079_class52_0026.png,"[10, 158, 34, 34]",52
combinedAugmented/office0079_class16_0075.png,"[92, 12, 34, 34]",16
combinedAugmented/office0079_class57_0924.png,"[36, 67, 34, 34]",57
combinedAugmented/office0079_class49_0468.png,"[171, 124, 34, 34]",49
combinedAugmented/office0079_class80_0496.png,"[73, 128, 34, 34]",80
combinedAugmented/office0079_class71_0945.png,"[64, 124, 34, 34]",71
combinedAugmented/office0079_class39_0326.png,"[39, 149, 34, 34]",39
combinedAugmented/office0079_class92_0899.png,"[134, 160, 34, 34]",92
combinedAugmented/office0079_class19_0782.png,"[73, 83, 34, 34]",19
combinedAugmented/office0079_class75_0803.png,"[26, 111, 34, 34]",75
combinedAugmented/office0079_class26_0937.png,"[49, 173, 34, 34]",26
combinedAugmented/office0079_class46_0353.png,"[56, 111, 34, 34]",46
combinedAugmented/office0079_class06_0366.png,"[144, 22, 34, 34]",06
combinedAugmented/office0079_class72_0989.png,"[99, 169, 34, 34]",72
combinedAugmented/office0079_class35_0645.png,"[68, 187, 34, 34]",35
combinedAugmented/office0079_class65_0015.png,"[120, 70, 34, 34]",65
combinedAugmented/office0079_class37_0802.png,"[44, 163, 34, 34]",37
combinedAugmented/office0079_class03_0417.png,"[141, 122, 34, 34]",03
combinedAugmented/office0079_class55_0475.png,"[60, 23, 34, 34]",55
combinedAugmented/office0079_class86_0629.png,"[119, 186, 34, 34]",86
combinedAugmented/office0079_class69_0304.png,"[159, 91, 34, 34]",69
combinedAugmented/office0079_class77_0170.png,"[101, 176, 34, 34]",77
combinedAugmented/office0079_class25_0203.png,"[25, 184, 34, 34]",25
combinedAugmented/office0079_class38_0904.png,"[70, 65, 34, 34]",38
combinedAugmented/office0079_class89_0823.png,"[43, 139, 34, 34]",89
combinedAugmented/office0079_class33_0538.png,"[138, 168, 34, 34]",33
combinedAugmented/office0079_class15_0440.png,"[134, 97, 34, 34]",15
combinedAugmented/office0079_class41_0916.png,"[103, 117, 34, 34]",41
combinedAugmented/office0079_class23_0149.png,"[95, 0, 34, 34]",23
combinedAugmented/office0079_class29_0203.png,"[11, 72, 34, 34]",29
combinedAugmented/office0079_class63_0918.png,"[121, 47, 34, 34]",63
combinedAugmented/office0079_class94_0974.png,"[15, 19, 34, 34]",94
combinedAugmented/office0079_class98_0972.png,"[87, 174, 34, 34]",98
combinedAugmented/office0079_class48_0597.png,"[147, 183, 34, 34]",48
combinedAugmented/office0079_class22_0700.png,"[174, 88, 34, 34]",22
combinedAugmented/office0079_class40_0383.png,"[20, 139, 34, 34]",40
combinedAugmented/office0079_class11_0496.png,"[76, 150, 34, 34]",11
combinedAugmented/office0079_class97_0122.png,"[51, 13, 34, 34]",97
combinedAugmented/office0079_class51_0104.png,"[44, 41, 34, 34]",51
combinedAugmented/office0079_class82_0865.png,"[93, 61, 34, 34]",82
combinedAugmented/office0079_class62_0474.png,"[59, 112, 34, 34]",62
combinedAugmented/office0079_class04_0320.png,"[170, 70, 34, 34]",04
combinedAugmented/office0079_class47_0955.png,"[136, 148, 34, 34]",47
combinedAugmented/office0079_class24_0629.png,"[34, 41, 34, 34]",24
combinedAugmented/office0079_class66_0266.png,"[149, 102, 34, 34]",66
combinedAugmented/office0079_class59_0006.png,"[130, 186, 34, 34]",59
combinedAugmented/office0079_class64_0628.png,"[62, 79, 34, 34]",64
combinedAugmented/office0079_class87_0229.png,"[164, 110, 34, 34]",87
combinedAugmented/office0079_class90_0267.png,"[166, 19, 34, 34]",90
combinedAugmented/office0079_class99_0854.png,"[62, 137, 34, 34]",99
combinedAugmented/office0079_class45_0426.png,"[22, 72, 34, 34]",45
combinedAugmented/office0079_class31_0259.png,"[5, 37, 34, 34]",31
combinedAugmented/office0079_class14_0956.png,"[170, 149, 34, 34]",14
combinedAugmented/office0079_class08_0023.png,"[100, 50, 34, 34]",08
combinedAugmented/office0079_class56_0969.png,"[118, 5, 34, 34]",56
combinedAugmented/office0079_class95_0892.png,"[139, 80, 34, 34]",95
combinedAugmented/office0079_class30_0894.png,"[135, 114, 34, 34]",30
combinedAugmented/office0079_class09_0019.png,"[49, 50, 34, 34]",09
combinedAugmented/office0079_class02_0697.png,"[135, 73, 34, 34]",02
combinedAugmented/office0079_class83_0642.png,"[27, 39, 34, 34]",83
combinedAugmented/office0079_class32_0984.png,"[79, 188, 34, 34]",32
combinedAugmented/office0079_class60_0851.png,"[132, 120, 34, 34]",60
combinedAugmented/office0079_class36_0440.png,"[17, 28, 34, 34]",36
combinedAugmented/office0079_class61_0682.png,"[141, 134, 34, 34]",61
combinedAugmented/office0079_class84_0456.png,"[89, 126, 34, 34]",84
combinedAugmented/office0079_class76_0116.png,"[121, 35, 34, 34]",76
combinedAugmented/office0079_class91_0876.png,"[71, 151, 34, 34]",91
combinedAugmented/office0079_class10_0852.png,"[8, 140, 34, 34]",10
combinedAugmented/office0079_class17_0473.png,"[145, 178, 34, 34]",17
combinedAugmented/office0079_class81_0576.png,"[42, 118, 34, 34]",81
combinedAugmented/office0079_class85_0719.png,"[79, 180, 34, 34]",85
combinedAugmented/office0079_class79_0088.png,"[82, 39, 34, 34]",79
combinedAugmented/office0079_class67_0949.png,"[159, 6, 34, 34]",67
combinedAugmented/office0079_class12_0032.png,"[176, 1, 34, 34]",12
combinedAugmented/office0079_class73_0174.png,"[141, 181, 34, 34]",73
combinedAugmented/office0079_class44_0760.png,"[137, 131, 34, 34]",44
combinedAugmented/office0079_class88_0818.png,"[147, 5, 34, 34]",88
combinedAugmented/office0079_class53_0089.png,"[4, 68, 34, 34]",53
combinedAugmented/office0079_class96_0182.png,"[172, 150, 34, 34]",96
combinedAugmented/office0079_class05_0692.png,"[177, 172, 34, 34]",05
combinedAugmented/office0079_class54_0140.png,"[15, 21, 34, 34]",54
combinedAugmented/office0079_class27_0272.png,"[55, 114, 34, 34]",27
combinedAugmented/office0079_class68_0058.png,"[151, 28, 34, 34]",68
combinedAugmented/office0079_class21_0880.png,"[159, 119, 34, 34]",21
combinedAugmented/office0079_class28_0682.png,"[136, 166, 34, 34]",28
combinedAugmented/office0079_class93_0744.png,"[59, 137, 34, 34]",93
combinedAugmented/office0079_class34_0554.png,"[1, 90, 34, 34]",34
combinedAugmented/office0079_class58_0901.png,"[6, 77, 34, 34]",58
combinedAugmented/office0079_class74_0217.png,"[85, 163, 34, 34]",74
combinedAugmented/office0079_class50_0929.png,"[63, 147, 34, 34]",50
combinedAugmented/office0079_class18_0360.png,"[137, 179, 34, 34]",18
combinedAugmented/office0079_class70_0728.png,"[155, 1, 34, 34]",70
combinedAugmented/office0079_class13_0793.png,"[34, 34, 34, 34]",13
combinedAugmented/office0079_class43_0830.png,"[183, 31, 34, 34]",43
combinedAugmented/office0079_class78_0325.png,"[67, 50, 34, 34]",78
combinedAugmented/office0079_class01_0524.png,"[13, 62, 34, 34]",01
combinedAugmented/office0079_class42_0201.png,"[140, 154, 34, 34]",42
combinedAugmented/office0080_class20_0131.png,"[16, 99, 34, 34]",20
combinedAugmented/office0080_class07_0820.png,"[7, 53, 34, 34]",07
combinedAugmented/office0080_class00_0688.png,"[160, 14, 34, 34]",00
combinedAugmented/office0080_class52_0736.png,"[11, 164, 34, 34]",52
combinedAugmented/office0080_class16_0612.png,"[61, 45, 34, 34]",16
combinedAugmented/office0080_class57_0648.png,"[147, 29, 34, 34]",57
combinedAugmented/office0080_class49_0572.png,"[94, 174, 34, 34]",49
combinedAugmented/office0080_class80_0784.png,"[145, 143, 34, 34]",80
combinedAugmented/office0080_class71_0914.png,"[71, 162, 34, 34]",71
combinedAugmented/office0080_class39_0065.png,"[71, 16, 34, 34]",39
combinedAugmented/office0080_class92_0505.png,"[170, 176, 34, 34]",92
combinedAugmented/office0080_class19_0294.png,"[41, 93, 34, 34]",19
combinedAugmented/office0080_class75_0639.png,"[94, 33, 34, 34]",75
combinedAugmented/office0080_class26_0011.png,"[29, 152, 34, 34]",26
combinedAugmented/office0080_class46_0030.png,"[159, 38, 34, 34]",46
combinedAugmented/office0080_class06_0486.png,"[170, 82, 34, 34]",06
combinedAugmented/office0080_class72_0337.png,"[80, 60, 34, 34]",72
combinedAugmented/office0080_class35_0135.png,"[91, 7, 34, 34]",35
combinedAugmented/office0080_class65_0352.png,"[112, 76, 34, 34]",65
combinedAugmented/office0080_class37_0540.png,"[10, 128, 34, 34]",37
combinedAugmented/office0080_class03_0820.png,"[32, 54, 34, 34]",03
combinedAugmented/office0080_class55_0360.png,"[174, 146, 34, 34]",55
combinedAugmented/office0080_class86_0259.png,"[137, 146, 34, 34]",86
combinedAugmented/office0080_class69_0147.png,"[88, 117, 34, 34]",69
combinedAugmented/office0080_class77_0904.png,"[86, 49, 34, 34]",77
combinedAugmented/office0080_class25_0982.png,"[87, 110, 34, 34]",25
combinedAugmented/office0080_class38_0359.png,"[38, 28, 34, 34]",38
combinedAugmented/office0080_class89_0907.png,"[55, 88, 34, 34]",89
combinedAugmented/office0080_class33_0148.png,"[101, 13, 34, 34]",33
combinedAugmented/office0080_class15_0503.png,"[87, 149, 34, 34]",15
combinedAugmented/office0080_class41_0441.png,"[104, 169, 34, 34]",41
combinedAugmented/office0080_class23_0544.png,"[113, 68, 34, 34]",23
combinedAugmented/office0080_class29_0205.png,"[176, 52, 34, 34]",29
combinedAugmented/office0080_class63_0998.png,"[173, 81, 34, 34]",63
combinedAugmented/office0080_class94_0017.png,"[62, 32, 34, 34]",94
combinedAugmented/office0080_class98_0090.png,"[85, 30, 34, 34]",98
combinedAugmented/office0080_class48_0341.png,"[49, 145, 34, 34]",48
combinedAugmented/office0080_class22_0823.png,"[169, 28, 34, 34]",22
combinedAugmented/office0080_class40_0115.png,"[83, 20, 34, 34]",40
combinedAugmented/office0080_class11_0495.png,"[73, 61, 34, 34]",11
combinedAugmented/office0080_class97_0333.png,"[38, 101, 34, 34]",97
combinedAugmented/office0080_class51_0806.png,"[4, 97, 34, 34]",51
combinedAugmented/office0080_class82_0446.png,"[38, 32, 34, 34]",82
combinedAugmented/office0080_class62_0555.png,"[136, 6, 34, 34]",62
combinedAugmented/office0080_class04_0967.png,"[15, 6, 34, 34]",04
combinedAugmented/office0080_class47_0526.png,"[20, 34, 34, 34]",47
combinedAugmented/office0080_class24_0943.png,"[72, 9, 34, 34]",24
combinedAugmented/office0080_class66_0706.png,"[29, 134, 34, 34]",66
combinedAugmented/office0080_class59_0406.png,"[80, 79, 34, 34]",59
combinedAugmented/office0080_class64_0621.png,"[34, 41, 34, 34]",64
combinedAugmented/office0080_class87_0423.png,"[184, 121, 34, 34]",87
combinedAugmented/office0080_class90_0773.png,"[88, 135, 34, 34]",90
combinedAugmented/office0080_class99_0343.png,"[69, 183, 34, 34]",99
combinedAugmented/office0080_class45_0290.png,"[99, 62, 34, 34]",45
combinedAugmented/office0080_class31_0844.png,"[47, 183, 34, 34]",31
combinedAugmented/office0080_class14_0988.png,"[4, 123, 34, 34]",14
combinedAugmented/office0080_class08_0338.png,"[122, 124, 34, 34]",08
combinedAugmented/office0080_class56_0127.png,"[72, 152, 34, 34]",56
combinedAugmented/office0080_class95_0840.png,"[11, 54, 34, 34]",95
combinedAugmented/office0080_class30_0868.png,"[105, 69, 34, 34]",30
combinedAugmented/office0080_class09_0136.png,"[71, 142, 34, 34]",09
combinedAugmented/office0080_class02_0012.png,"[181, 96, 34, 34]",02
combinedAugmented/office0080_class83_0467.png,"[6, 23, 34, 34]",83
combinedAugmented/office0080_class32_0003.png,"[175, 57, 34, 34]",32
combinedAugmented/office0080_class60_0039.png,"[36, 46, 34, 34]",60
combinedAugmented/office0080_class36_0226.png,"[152, 131, 34, 34]",36
combinedAugmented/office0080_class61_0931.png,"[39, 26, 34, 34]",61
combinedAugmented/office0080_class84_0914.png,"[182, 26, 34, 34]",84
combinedAugmented/office0080_class76_0831.png,"[2, 46, 34, 34]",76
combinedAugmented/office0080_class91_0372.png,"[96, 135, 34, 34]",91
combinedAugmented/office0080_class10_0160.png,"[75, 13, 34, 34]",10
combinedAugmented/office0080_class17_0091.png,"[96, 157, 34, 34]",17
combinedAugmented/office0080_class81_0166.png,"[120, 34, 34, 34]",81
combinedAugmented/office0080_class85_0107.png,"[37, 18, 34, 34]",85
combinedAugmented/office0080_class79_0339.png,"[134, 131, 34, 34]",79
combinedAugmented/office0080_class67_0536.png,"[175, 119, 34, 34]",67
combinedAugmented/office0080_class12_0089.png,"[163, 59, 34, 34]",12
combinedAugmented/office0080_class73_0722.png,"[111, 110, 34, 34]",73
combinedAugmented/office0080_class44_0135.png,"[150, 103, 34, 34]",44
combinedAugmented/office0080_class88_0939.png,"[39, 114, 34, 34]",88
combinedAugmented/office0080_class53_0690.png,"[30, 139, 34, 34]",53
combinedAugmented/office0080_class96_0244.png,"[37, 12, 34, 34]",96
combinedAugmented/office0080_class05_0763.png,"[98, 107, 34, 34]",05
combinedAugmented/office0080_class54_0958.png,"[177, 75, 34, 34]",54
combinedAugmented/office0080_class27_0830.png,"[152, 92, 34, 34]",27
combinedAugmented/office0080_class68_0871.png,"[178, 40, 34, 34]",68
combinedAugmented/office0080_class21_0826.png,"[135, 176, 34, 34]",21
combinedAugmented/office0080_class28_0213.png,"[182, 183, 34, 34]",28
